ISBN,URL,Time per requests
9781306265362,https://www.booktopia.com.au/little-women-louisa-may-alcott/book/9781306265362.html,43.603429079055786
9780575099913,https://www.booktopia.com.au/the-last-wish-andrzej-sapkowski/ebook/9780575099913.html,48.21288084983826
9780141190662,https://www.booktopia.com.au/travels-with-charley-jay-parini/ebook/9780141190662.html,44.330286502838135
9780141904757,https://www.booktopia.com.au/anybody-out-there-marian-keyes/ebook/9780141904757.html,45.56040406227112
9780748132003,https://www.booktopia.com.au/a-big-boy-did-it-and-ran-away-christopher-brookmyre/ebook/9780748132003.html,45.0833580493927
9780748115457,https://www.booktopia.com.au/the-gathering-storm-robert-jordan/ebook/9780748115457.html,45.77555751800537
9780141398211,https://www.booktopia.com.au/three-tang-dynasty-poets-penguin-books-ltd/ebook/9780141398211.html,51.79944896697998
9781405528733,https://www.booktopia.com.au/burn-fat-fast-kate-staples/ebook/9781405528733.html,48.90452218055725
9780748116119,https://www.booktopia.com.au/blood-rites-jim-butcher/ebook/9780748116119.html,56.73353433609009
9781509862344,https://www.booktopia.com.au/the-man-from-st-petersburg-ken-follett/book/9781509862344.html,71.96200037002563
9781407039176,https://www.booktopia.com.au/remote-control-andy-mcnab/ebook/9781407039176.html,44.983322620391846
9780575104419,https://www.booktopia.com.au/dune-frank-herbert/ebook/9780575104419.html,48.601956367492676
9780670923182,https://www.booktopia.com.au/leaders-eat-last-simon-sinek/ebook/9780670923182.html,43.5306932926178
9780751567779,https://www.booktopia.com.au/every-breath-nicholas-sparks/ebook/9780751567779.html,45.32892656326294
9780061801891,,42.432692766189575
9780857072900,https://www.booktopia.com.au/sister-missing-sophie-mckenzie/ebook/9780857072900.html,43.59332847595215
9780241187159,,84.99375581741333
9781405523134,https://www.booktopia.com.au/the-skeleton-road-val-mcdermid/ebook/9781405523134.html,43.660460472106934
9781351624534,https://www.booktopia.com.au/closing-the-vocabulary-gap-alex-quigley/ebook/9781351624534.html,59.56022262573242
9780748115686,https://www.booktopia.com.au/the-glass-room-simon-mawer/ebook/9780748115686.html,43.718305826187134
9780141903958,https://www.booktopia.com.au/death-of-a-salesman-arthur-miller/ebook/9780141903958.html,44.33639311790466
9780330457286,https://www.booktopia.com.au/the-paper-moon-andrea-camilleri/book/9781529043846.html,49.06947374343872
9780241235973,https://www.booktopia.com.au/seven-brief-lessons-on-physics-carlo-rovelli/ebook/9780241235973.html,52.798486948013306
9781118001318,https://www.booktopia.com.au/the-paleo-diet-loren-cordain/ebook/9781118001318.html,42.905983209609985
9780718159023,https://www.booktopia.com.au/forgive-me-lesley-pearse/ebook/9780718159023.html,58.99985933303833
9781407047966,https://www.booktopia.com.au/noughts-crosses-malorie-blackman/ebook/9781407047966.html,43.40702509880066
9780857208996,https://www.booktopia.com.au/a-winter-flame-milly-johnson/ebook/9780857208996.html,42.74235916137695
9780141927589,https://www.booktopia.com.au/stone-cold-robert-swindells/ebook/9780141927589.html,47.09528040885925
9780486132532,https://www.booktopia.com.au/walden-or-life-in-the-woods-henry-david-thoreau/ebook/9780486132532.html,50.465110540390015
9780486113241,https://www.booktopia.com.au/paradise-lost-john-milton/ebook/9780486113241.html,49.605530977249146
9780857207500,https://www.booktopia.com.au/the-kingmaker-s-daughter-philippa-gregory/ebook/9780857207500.html,48.10511755943298
9780330514507,https://www.booktopia.com.au/the-summer-that-never-was-peter-robinson/ebook/9780330514507.html,49.5583221912384
9781101637807,https://www.booktopia.com.au/the-war-that-saved-my-life-kimberly-brubaker-bradley/ebook/9781101637807.html,44.72358965873718
9781250014184,https://www.booktopia.com.au/intuitive-eating/ebook/9781250014184.html,45.19831967353821
9780995105003,https://www.booktopia.com.au/lady-isabella-s-ogre-emily-larkin/ebook/9780995105003.html,53.029151916503906
9781310514760,https://www.booktopia.com.au/viking-slave-griff-hosker/ebook/9781310514760.html,44.952099561691284
9780748110193,https://www.booktopia.com.au/northern-lights-nora-roberts/ebook/9780748110193.html,48.502320528030396
9780593054277,https://www.booktopia.com.au/the-lost-symbol-dan-brown/book/9780593054277.html,47.4050395488739
9780141924649,,76.96932244300842
9780349004594,https://www.booktopia.com.au/the-paying-guests-sarah-waters/ebook/9780349004594.html,44.721208810806274
9780241958346,https://www.booktopia.com.au/how-to-be-a-victorian-ruth-goodman/ebook/9780241958346.html,43.131088733673096
9781101912508,https://www.booktopia.com.au/el-murmullo-de-las-abejas-sofia-segovia/ebook/9781101912508.html,47.696754932403564
